datetimeCST,AphA,Hz,PF,PhVphA,VA,Var,W,DCV,DCA,DCW,Hz_mod,mod_BIN
2024-02-23 18:37:00-06:00,0.0,59.99122448979592,1.0,0.0,0.0,0.0,0.0,115.60663265306123,213.9918367346939,70119.77502040815,59.99122448979592,0.0
2024-02-23 18:38:00-06:00,0.0,59.98864,1.0,0.0,0.0,0.0,0.0,54.864000000000004,104.85600000000001,34358.68976,59.98864,0.0
2024-02-23 18:39:00-06:00,0.0,59.98591836734694,1.0,0.0,0.0,0.0,0.0,108.88979591836735,213.9918367346939,70119.77502040815,59.98591836734694,0.0
2024-02-23 18:40:00-06:00,0.0,60.00612244897959,1.0,0.0,0.0,0.0,0.0,55.92448979591837,106.99591836734695,35059.88751020408,60.00612244897959,0.0
2024-02-23 18:41:00-06:00,0.0,60.007,1.0,0.0,0.0,0.0,0.0,119.87700000000001,209.71200000000002,68717.37952,60.007,0.0
2024-02-23 18:42:00-06:00,0.0,60.0,1.0,0.0,0.0,0.0,0.0,62.52295918367347,120.37040816326532,39442.37344897959,60.0,0.0
2024-02-23 18:43:00-06:00,0.0,59.997897959183675,1.0,0.0,0.0,0.0,0.0,108.94693877551022,213.9918367346939,70119.77502040815,59.997897959183675,0.0
2024-02-23 18:44:00-06:00,0.0,59.99714285714286,1.0,0.0,0.0,0.0,0.0,69.18061224489796,133.74489795918367,43824.8593877551,59.99714285714286,0.0
2024-02-23 18:45:00-06:00,0.0,59.97304,1.0,0.0,0.0,0.0,0.0,100.2985,196.605,64422.5433,59.97304,0.0
2024-02-23 18:46:00-06:00,0.0,59.972591836734686,1.0,0.0,0.0,0.0,0.0,62.55255102040817,120.37040816326532,39442.37344897959,59.972591836734686,0.0
2024-02-23 18:47:00-06:00,0.0,60.00469387755102,1.0,0.0,0.0,0.0,0.0,95.67857142857143,173.8683673469388,56972.31720408163,60.00469387755102,0.0
2024-02-23 18:48:00-06:00,0.0,59.9695306122449,1.0,0.0,0.0,0.0,0.0,75.78724489795918,147.11938775510205,48207.345326530616,59.9695306122449,0.0
2024-02-23 18:49:00-06:00,0.0,59.9630612244898,1.0,0.0,0.0,0.0,0.0,82.41632653061225,160.49387755102043,52589.83126530612,59.9630612244898,0.0
2024-02-23 18:50:00-06:00,0.0,59.975,1.0,0.0,0.0,0.0,0.0,87.34450000000001,157.28400000000002,51538.03464,59.99099999999999,0.16
2024-02-23 18:51:00-06:00,0.0,59.97973469387755,1.0,0.0,0.0,0.0,0.0,75.77091836734694,147.11938775510205,48207.345326530616,60.079734693877555,1.0
2024-02-23 18:52:00-06:00,0.0,59.972591836734686,1.0,0.0,0.0,0.0,0.0,102.28928571428571,200.6173469387755,65737.28908163265,60.07259183673469,1.0
2024-02-23 18:53:00-06:00,0.0,59.99224489795918,1.0,0.0,0.0,0.0,0.0,69.14285714285714,133.74489795918367,43824.8593877551,60.09224489795918,1.0
2024-02-23 18:54:00-06:00,0.0,59.99897959183673,1.0,0.0,0.0,0.0,0.0,108.91530612244898,213.9918367346939,70119.77502040815,60.09897959183673,1.0
