datetimeCST,AphA,Hz,PF,PhVphA,VA,Var,W,DCV,DCA,DCW,Hz_mod,mod_BIN
2024-02-23 01:15:00-06:00,0.0,59.99504048582996,1.0,0.0,0.0,0.0,0.0,87.0757085020243,156.5410931174089,51294.60262753036,59.99504048582996,0.0
2024-02-23 01:20:00-06:00,0.0,59.991947154471546,1.0,0.0,0.0,0.0,0.0,84.7420731707317,165.16951219512197,54121.91984552846,59.991947154471546,0.0
2024-02-23 01:25:00-06:00,0.0,59.977101214574894,1.0,0.0,0.0,0.0,0.0,89.67024291497975,169.80728744939273,55641.60285020243,59.977101214574894,0.0
2024-02-23 01:30:00-06:00,0.0,59.98908130081301,1.0,0.0,0.0,0.0,0.0,87.40020325203253,162.50548780487804,53248.985654471544,59.98908130081301,0.0
2024-02-23 01:35:00-06:00,0.0,60.007052845528456,1.0,0.0,0.0,0.0,0.0,94.00132113821138,181.15365853658537,59359.52499186991,60.007052845528456,0.0
2024-02-23 01:40:00-06:00,0.0,59.99678048780488,1.0,0.0,0.0,0.0,0.0,78.12916666666668,151.84939024390246,49757.2488902439,59.99678048780488,0.0
2024-02-23 01:45:00-06:00,0.0,60.00338617886179,1.0,0.0,0.0,0.0,0.0,91.36676829268293,173.16158536585365,56740.72241869919,60.00338617886179,0.0
2024-02-23 01:50:00-06:00,0.0,59.998813008130085,1.0,0.0,0.0,0.0,0.0,92.6869918699187,170.49756097560976,55867.788227642275,59.998813008130085,0.0
2024-02-23 01:55:00-06:00,0.0,59.98563414634147,1.0,0.0,0.0,0.0,0.0,79.46117886178862,151.84939024390246,49757.2488902439,59.89782926829268,0.8780487804878049
2024-02-23 02:00:00-06:00,0.0,60.00556504065041,1.0,0.0,0.0,0.0,0.0,91.33729674796749,175.82560975609755,57613.65660975609,59.90556504065041,1.0
2024-02-23 02:05:00-06:00,0.0,59.97483739837398,1.0,0.0,0.0,0.0,0.0,80.79319105691057,151.84939024390246,49757.2488902439,59.95939024390244,0.15447154471544716
2024-02-23 02:10:00-06:00,0.0,59.983792682926826,1.0,0.0,0.0,0.0,0.0,87.40609756097561,165.16951219512197,54121.91984552846,59.983792682926826,0.0
2024-02-23 02:15:00-06:00,0.0,59.99798755186722,1.0,0.0,0.0,0.0,0.0,85.10446058091286,157.71908713692946,51680.60181742738,59.99798755186722,0.0
2024-02-23 02:20:00-06:00,0.0,59.981857723577235,1.0,0.0,0.0,0.0,0.0,83.4454268292683,157.17743902439025,51503.11727235772,59.981857723577235,0.0
2024-02-23 02:25:00-06:00,0.0,59.973032520325205,1.0,0.0,0.0,0.0,0.0,94.00132113821138,181.15365853658537,59359.52499186991,59.973032520325205,0.0
2024-02-23 02:30:00-06:00,0.0,59.97585020242915,1.0,0.0,0.0,0.0,0.0,79.15708502024292,153.88785425101216,50425.202582995946,59.97585020242915,0.0
2024-02-23 02:35:00-06:00,0.0,59.98027642276423,1.0,0.0,0.0,0.0,0.0,87.39430894308943,170.49756097560976,55867.788227642275,60.01564227642277,0.35365853658536583
2024-02-23 02:40:00-06:00,0.0,59.9969268292683,1.0,0.0,0.0,0.0,0.0,87.40020325203253,165.16951219512197,54121.91984552846,60.0969268292683,1.0
2024-02-23 02:45:00-06:00,0.0,59.99396356275304,1.0,0.0,0.0,0.0,0.0,81.80445344129555,153.88785425101216,50425.202582995946,60.06157489878543,0.6761133603238867
2024-02-23 02:50:00-06:00,0.0,60.010721991701246,1.0,0.0,0.0,0.0,0.0,90.49491701244814,176.75414937759336,57917.91582987552,60.010721991701246,0.0
2024-02-23 02:55:00-06:00,0.0,60.004012195121945,1.0,0.0,0.0,0.0,0.0,84.75386178861788,165.16951219512197,54121.91984552846,60.004012195121945,0.0
2024-02-23 03:00:00-06:00,0.0,59.996939271255066,1.0,0.0,0.0,0.0,0.0,90.99686234817814,177.767004048583,58249.80298380567,59.996939271255066,0.0
2024-02-23 03:05:00-06:00,0.0,59.99394715447155,1.0,0.0,0.0,0.0,0.0,82.11341463414635,159.84146341463415,52376.05146341463,59.99394715447155,0.0
2024-02-23 03:10:00-06:00,0.0,59.98010975609756,1.0,0.0,0.0,0.0,0.0,82.11930894308944,157.17743902439025,51503.11727235772,59.98010975609756,0.0
2024-02-23 03:15:00-06:00,0.0,59.9848987854251,1.0,0.0,0.0,0.0,0.0,92.31761133603239,177.767004048583,58249.80298380567,59.9848987854251,0.0
2024-02-23 03:20:00-06:00,0.0,59.987402439024386,1.0,0.0,0.0,0.0,0.0,83.4454268292683,157.17743902439025,51503.11727235772,59.987402439024386,0.0
2024-02-23 03:25:00-06:00,0.0,59.99534146341463,1.0,0.0,0.0,0.0,0.0,90.04065040650407,173.16158536585365,56740.72241869919,59.99534146341463,0.0
2024-02-23 03:30:00-06:00,0.0,60.004813765182185,1.0,0.0,0.0,0.0,0.0,81.79858299595142,156.5410931174089,51294.60262753036,60.004813765182185,0.0
2024-02-23 03:35:00-06:00,0.0,59.990908713692946,1.0,0.0,0.0,0.0,0.0,81.06161825726142,157.71908713692946,51680.60181742738,59.990908713692946,0.0
2024-02-23 03:40:00-06:00,0.0,60.000530364372466,1.0,0.0,0.0,0.0,0.0,92.31761133603239,177.767004048583,58249.80298380567,60.000530364372466,0.0
2024-02-23 03:45:00-06:00,0.0,60.006886178861784,1.0,0.0,0.0,0.0,0.0,80.79908536585366,154.51341463414636,50630.183081300805,60.006886178861784,0.0
2024-02-23 03:50:00-06:00,0.0,59.98077327935223,1.0,0.0,0.0,0.0,0.0,92.31174089068826,180.42024291497978,59119.203028340075,59.98077327935223,0.0
2024-02-23 03:55:00-06:00,0.0,59.992487804878046,1.0,0.0,0.0,0.0,0.0,82.09573170731707,159.84146341463415,52376.05146341463,59.992487804878046,0.0
2024-02-23 04:00:00-06:00,0.0,59.993364372469635,1.0,0.0,0.0,0.0,0.0,85.7256072874494,167.15404858299596,54772.20280566801,59.993364372469635,0.0
2024-02-23 04:05:00-06:00,0.0,59.99176016260163,1.0,0.0,0.0,0.0,0.0,92.67520325203253,181.15365853658537,59359.52499186991,59.99176016260163,0.0
2024-02-23 04:10:00-06:00,0.0,59.9914349593496,1.0,0.0,0.0,0.0,0.0,80.80497967479675,151.84939024390246,49757.2488902439,59.9914349593496,0.0
2024-02-23 04:15:00-06:00,0.0,59.99538866396762,1.0,0.0,0.0,0.0,0.0,89.67024291497975,175.11376518218623,57380.40293927125,59.99538866396762,0.0
2024-02-23 04:20:00-06:00,0.0,60.0044081632653,1.0,0.0,0.0,0.0,0.0,81.09928571428571,157.81897959183675,51713.334077551015,60.0044081632653,0.0
2024-02-23 04:25:00-06:00,0.0,60.01311382113821,1.0,0.0,0.0,0.0,0.0,88.70863821138212,173.16158536585365,56740.72241869919,60.01311382113821,0.0
2024-02-23 04:30:00-06:00,0.0,60.00629268292683,1.0,0.0,0.0,0.0,0.0,92.6869918699187,175.82560975609755,57613.65660975609,60.00629268292683,0.0
2024-02-23 04:35:00-06:00,0.0,59.98943724696356,1.0,0.0,0.0,0.0,0.0,80.47783400809718,156.5410931174089,51294.60262753036,59.98943724696356,0.0
2024-02-23 04:40:00-06:00,0.0,59.96880487804878,1.0,0.0,0.0,0.0,0.0,88.70274390243902,173.16158536585365,56740.72241869919,59.96880487804878,0.0
2024-02-23 04:45:00-06:00,0.0,59.99797967479675,1.0,0.0,0.0,0.0,0.0,80.79908536585366,154.51341463414636,50630.183081300805,59.99797967479675,0.0
2024-02-23 04:50:00-06:00,0.0,60.00075609756097,1.0,0.0,0.0,0.0,0.0,87.40609756097561,159.84146341463415,52376.05146341463,60.00075609756097,0.0
2024-02-23 04:55:00-06:00,0.0,59.99963070539419,1.0,0.0,0.0,0.0,0.0,90.48890041493776,176.75414937759336,57917.91582987552,59.99963070539419,0.0
2024-02-23 05:00:00-06:00,0.0,59.99701214574899,1.0,0.0,0.0,0.0,0.0,84.4342105263158,159.19433198380565,52164.00267206478,59.99701214574899,0.0
2024-02-23 05:05:00-06:00,0.0,59.98913414634146,1.0,0.0,0.0,0.0,0.0,95.30386178861788,181.15365853658537,59359.52499186991,59.98913414634146,0.0
2024-02-23 05:10:00-06:00,0.0,59.99882186234818,1.0,0.0,0.0,0.0,0.0,80.47196356275303,156.5410931174089,51294.60262753036,59.99882186234818,0.0
2024-02-23 05:15:00-06:00,0.0,59.99491056910569,1.0,0.0,0.0,0.0,0.0,86.07408536585366,167.83353658536586,54994.85403658536,59.99491056910569,0.0
2024-02-23 05:20:00-06:00,0.0,59.98399593495935,1.0,0.0,0.0,0.0,0.0,87.39857723577235,167.83353658536586,54994.85403658536,59.98399593495935,0.0
2024-02-23 05:25:00-06:00,0.0,60.009352226720644,1.0,0.0,0.0,0.0,0.0,85.7592105263158,156.5410931174089,51294.60262753036,60.009352226720644,0.0
2024-02-23 05:30:00-06:00,0.0,60.001459349593496,1.0,0.0,0.0,0.0,0.0,96.61534552845528,189.14573170731705,61978.32756504064,60.001459349593496,0.0
2024-02-23 05:35:00-06:00,0.0,59.99552845528455,1.0,0.0,0.0,0.0,0.0,84.76219512195122,154.51341463414636,50630.183081300805,59.99552845528455,0.0
2024-02-23 05:40:00-06:00,0.0,60.00873983739837,1.0,0.0,0.0,0.0,0.0,90.02073170731708,170.49756097560976,55867.788227642275,60.00873983739837,0.0
2024-02-23 05:45:00-06:00,0.0,60.00125203252032,1.0,0.0,0.0,0.0,0.0,90.03902439024391,170.49756097560976,55867.788227642275,59.92157723577236,0.3983739837398374
2024-02-23 05:50:00-06:00,0.0,59.99937398373984,1.0,0.0,0.0,0.0,0.0,80.81087398373985,149.18536585365854,48884.31469918699,59.79937398373984,1.0
2024-02-23 05:55:00-06:00,0.0,59.985902439024386,1.0,0.0,0.0,0.0,0.0,92.93739837398375,173.16158536585365,56740.72241869919,59.85907317073171,0.6341463414634146
2024-02-23 06:00:00-06:00,0.0,59.99268016194332,1.0,0.0,0.0,0.0,0.0,81.50546558704454,148.5813765182186,48686.402493927126,59.99268016194332,0.0
2024-02-23 06:05:00-06:00,0.0,59.99715040650406,1.0,0.0,0.0,0.0,0.0,95.09156504065041,165.16951219512197,54121.91984552846,59.99715040650406,0.0
2024-02-23 06:10:00-06:00,0.0,59.98728455284552,1.0,0.0,0.0,0.0,0.0,116.62642276422766,170.49756097560976,55867.788227642275,59.98728455284552,0.0
2024-02-23 06:15:00-06:00,0.0,59.9936,1.0,0.0,0.0,0.0,0.0,188.75683673469388,173.86836734693878,56972.317204081635,59.9936,0.0
2024-02-23 06:20:00-06:00,0.0,59.986347107438014,1.0,0.0,0.0,0.0,0.0,285.43801652892563,176.0237603305785,57678.58559917355,59.986347107438014,0.0
2024-02-23 06:25:00-06:00,0.0,59.99503658536585,1.0,0.0,0.0,0.0,0.0,329.1407520325203,199.8018292682927,65470.06432926829,59.99503658536585,0.0
2024-02-23 06:30:00-06:00,0.1211991869918699,59.99198780487805,1.0,80.29397154471545,2.74389837398374,0.0,2.74389837398374,309.0090447154472,50.6539837398374,16596.168020325204,59.99198780487805,0.0
2024-02-23 06:35:00-06:00,0.37798380566801615,59.98840890688259,1.0,238.14338056680162,22.348862348178137,0.0,22.348862348178137,308.5228744939271,0.15097165991902833,46.75072064777328,59.98840890688259,0.0
2024-02-23 06:40:00-06:00,0.40762753036437244,59.99542510121458,1.0,238.26993522267207,50.71996761133603,0.0,50.73616194331984,321.6781376518219,0.25008097165991905,80.4945101214575,59.99542510121458,0.0
2024-02-23 06:45:00-06:00,0.4876219512195122,59.9970243902439,1.0,238.2365731707317,86.46680487804878,0.0,86.43631707317073,332.949593495935,0.367520325203252,122.50872357723577,59.9970243902439,0.0
2024-02-23 06:50:00-06:00,0.6040323886639676,59.993012145748985,1.0,238.35634817813767,127.6281943319838,0.0,127.6281943319838,341.3591093117409,0.4854655870445344,165.76074493927126,59.993012145748985,0.0
2024-02-23 06:55:00-06:00,0.7891585365853659,59.99428455284553,1.0,238.4770975609756,179.92479268292684,0.0,179.9573130081301,346.7725609756098,0.618739837398374,214.65978455284554,59.99428455284553,0.0
2024-02-23 07:00:00-06:00,1.3739554655870445,59.97691093117409,1.0,238.39736842105265,323.7294251012146,0.0,323.7294251012146,360.6702429149798,0.9929554655870445,358.7297004048583,59.97691093117409,0.0
2024-02-23 07:05:00-06:00,2.2155243902439024,59.986593495934954,1.0,238.45895121951222,525.4288658536585,0.0,525.4939065040651,370.5630081300813,1.536219512195122,569.3188739837399,59.986593495934954,0.0
2024-02-23 07:10:00-06:00,2.898352226720648,59.98542914979757,1.0,238.5072145748988,688.8785465587044,0.0,688.8326639676113,370.4570850202429,1.9544129554655871,723.9993441295546,59.98542914979757,0.0
2024-02-23 07:15:00-06:00,3.408560975609756,59.99321138211382,1.0,238.49132926829267,810.6483739837398,0.0,810.6483739837398,370.6674796747967,2.2920731707317072,849.6199430894309,59.99321138211382,0.0
2024-02-23 07:20:00-06:00,4.159597510373444,60.0068755186722,1.0,238.51880912863072,989.8540705394191,0.0,989.8540705394191,375.3753112033195,2.7661410788381744,1038.4305975103734,60.0068755186722,0.0
2024-02-23 07:25:00-06:00,4.93044939271255,60.01887044534413,0.8569500809716599,238.46019433198379,1173.9770607287448,0.07152631578947369,1173.9770607287448,377.37408906882587,3.248825910931174,1226.1373076923076,60.03911336032389,0.20242914979757085
2024-02-23 07:30:00-06:00,5.723024291497976,59.999574898785426,-0.06072874493927125,238.59284615384615,1363.6438582995952,0.6430485829959514,1363.6437206477733,379.7261133603239,3.7542914979757085,1425.692165991903,60.09957489878542,1.0
2024-02-23 07:35:00-06:00,6.612208510638298,60.011825531914894,-0.9886524680851063,239.0232978723404,1578.8070723404255,1.6205574468085107,1578.8063872340424,381.1448936170213,4.298212765957447,1638.2888468085107,60.098208510638294,0.8638297872340426
2024-02-23 07:40:00-06:00,7.469975708502025,59.99887854251012,-1.0,239.0433846153846,1784.3652712550609,1.8859757085020243,1784.3832672064777,381.7477732793522,4.842105263157895,1848.5234615384616,59.99887854251012,0.0
2024-02-23 07:45:00-06:00,8.27540650406504,59.99702032520325,-1.0,239.171,1977.4806707317073,2.010841463414634,1977.544699186992,382.4073170731707,5.365325203252032,2051.7650650406504,59.99702032520325,0.0
2024-02-23 07:50:00-06:00,9.15280971659919,59.9972955465587,-1.0,239.25242914979756,2188.79808097166,2.1781336032388663,2188.796882591093,383.19291497975706,5.908178137651822,2263.9881295546556,59.9972955465587,0.0
2024-02-23 07:55:00-06:00,10.021157894736843,59.989874493927125,-1.0,239.3884615384615,2397.707125506073,3.3596396761133605,2397.7044534412958,383.6805668016195,6.458056680161944,2477.853182186235,59.989874493927125,0.0
2024-02-23 08:00:00-06:00,10.843421052631578,59.9725020242915,-1.0,239.41445344129556,2595.0906639676114,4.928477732793523,2595.0856882591092,384.0653846153846,6.970040485829959,2676.94824291498,59.9725020242915,0.0
2024-02-23 08:05:00-06:00,11.543069105691057,59.99520325203252,-1.0,239.4560243902439,2763.2357723577234,5.33469918699187,2763.230353658537,384.2886178861789,7.402560975609756,2844.708207317073,59.99520325203252,0.0
2024-02-23 08:10:00-06:00,12.447495934959349,60.00920731707317,-1.0,239.91429674796748,2985.2749837398374,6.0,2985.3177520325203,384.4886178861789,7.993861788617886,3073.5668495934956,60.00920731707317,0.0
2024-02-23 08:15:00-06:00,13.386631578947368,59.99604858299595,-1.0,240.08575303643724,3212.8524089068824,6.064101214574899,3212.8464939271257,384.45647773279353,8.607165991902834,3309.0285708502024,59.99604858299595,0.0
2024-02-23 08:20:00-06:00,14.26579674796748,60.00332926829268,-1.0,240.16382520325203,3425.6475365853657,6.761524390243903,3425.6206138211382,384.0146341463415,9.192723577235771,3530.062012195122,60.00332926829268,0.0
2024-02-23 08:25:00-06:00,15.178272357723577,59.99913008130081,-1.0,240.40413414634148,3648.5108333333333,8.81300406504065,3648.4999959349593,383.5815040650407,9.79069105691057,3755.5174268292685,59.99913008130081,0.0
2024-02-23 08:30:00-06:00,16.2790243902439,59.985878048780485,-1.0,240.57160975609756,3916.260369918699,9.87398780487805,3916.2398536585365,383.23414634146343,10.499634146341462,4023.8741097560974,59.985878048780485,0.0
2024-02-23 08:35:00-06:00,17.103388663967614,59.99889068825911,-1.0,240.70414979757086,4116.993044534413,9.951421052631579,4116.916336032388,382.39696356275306,11.070364372469635,4233.249744939271,59.99889068825911,0.0
2024-02-23 08:40:00-06:00,17.978894736842108,59.97300809716599,-1.0,239.897975708502,4313.163016194331,10.077595141700405,4313.151145748989,381.83846153846156,11.628947368421052,4440.318680161943,59.97300809716599,0.0
2024-02-23 08:45:00-06:00,19.030036585365853,59.987280487804874,-1.0,239.09051219512196,4549.789548780488,11.424126016260162,4549.775077235772,381.1650406504065,12.291016260162602,4684.8617073170735,59.987280487804874,0.0
2024-02-23 08:50:00-06:00,19.850727642276425,59.9920162601626,-1.0,238.7740487804878,4740.108695121951,12.646337398373984,4740.091467479674,380.88841463414633,12.814430894308943,4880.788024390244,59.9920162601626,0.0
2024-02-23 08:55:00-06:00,20.82821052631579,59.98933198380567,-1.0,237.89982995951416,4955.480923076922,13.543182186234818,4955.462226720648,379.0587044534413,13.449028340080972,5097.840089068826,59.98933198380567,0.0
2024-02-23 09:00:00-06:00,21.60807723577236,59.967739837398376,-1.0,237.8862804878049,5141.106101626016,13.855012195121951,5141.087398373984,377.9853658536585,13.986747967479674,5286.809642276423,59.967739837398376,0.0
2024-02-23 09:05:00-06:00,22.381008097165992,59.978611336032394,-1.0,238.048987854251,5328.288554655871,14.036437246963562,5328.371113360324,377.681983805668,14.497813765182187,5475.509631578947,59.978611336032394,0.0
2024-02-23 09:10:00-06:00,23.30561788617886,59.983788617886184,-1.0,238.06198780487804,5549.1094349593495,14.285223577235772,5549.131430894308,377.3048780487805,15.111869918699186,5701.7855,59.983788617886184,0.0
2024-02-23 09:15:00-06:00,24.079534412955468,59.999080971659914,-1.0,238.13094331983805,5735.014412955466,15.630222672064777,5734.9928987854255,376.7157894736842,15.635991902834009,5890.233591093117,59.999080971659914,0.0
2024-02-23 09:20:00-06:00,24.66821008403361,59.9958487394958,-1.0,238.1226176470588,5874.952764705882,16.374642857142856,5874.929983193277,376.1359243697479,16.036302521008402,6031.807701680672,59.9958487394958,0.0
2024-02-23 09:25:00-06:00,25.19220325203252,60.01131707317073,-1.0,238.32323983739838,6004.92012195122,17.823845528455283,6004.934272357724,374.4591463414634,16.480121951219513,6171.076878048781,60.01131707317073,0.0
2024-02-23 09:30:00-06:00,25.85414170040486,60.00189473684211,-1.0,238.37874493927126,6164.440429149798,17.903842105263156,6164.414623481782,373.8327935222672,16.94587044534413,6334.876627530364,60.00189473684211,0.0
2024-02-23 09:35:00-06:00,26.583464730290455,59.989190871369296,-1.0,238.54519917012448,6342.375979253112,18.040112033195022,6342.328489626556,371.65539419087133,17.548340248962653,6521.843784232365,59.989190871369296,0.0
2024-02-23 09:40:00-06:00,27.122796747967477,59.994443089430895,-1.0,238.55474390243901,6472.099898373984,18.172760162601627,6472.074528455285,369.7979674796748,17.995650406504065,6654.708028455285,60.03509349593496,0.2032520325203252
2024-02-23 09:45:00-06:00,27.838161943319836,59.978251012145755,-1.0,238.70506072874494,6646.417279352227,18.178141700404858,6646.392712550607,369.6751012145749,18.491417004048582,6835.8107165991905,60.17825101214575,1.0
2024-02-23 09:50:00-06:00,28.457639676113363,59.98801214574899,-0.9999996356275304,238.78363562753034,6796.701578947369,18.84885020242915,6796.675437246964,368.27975708502026,18.980323886639678,6989.995914979757,60.15238461538461,0.8218623481781376
2024-02-23 09:55:00-06:00,29.088520833333334,59.987516666666664,-1.0,239.012225,6954.052795833334,19.15972916666667,6954.026391666667,367.0227083333333,19.471541666666667,7146.483245833334,59.987516666666664,0.0
2024-02-23 10:00:00-06:00,29.087510121457488,59.997461538461536,-0.9999997570850203,239.10519838056678,6956.544145748988,18.75371255060729,6956.456809716599,366.76072874493923,19.48672064777328,7146.945255060729,59.997461538461536,0.0
2024-02-23 10:05:00-06:00,29.827325203252034,60.0040243902439,-1.0,239.33475203252033,7140.122930894308,20.22629268292683,7140.0941829268295,366.2583333333333,20.016585365853658,7331.21262601626,60.0040243902439,0.0
2024-02-23 10:10:00-06:00,30.255315789473684,59.99621862348179,-1.0,238.5449109311741,7218.973663967611,18.474696356275302,7218.950072874494,366.22753036437246,20.23566801619433,7410.798995951417,59.99621862348179,0.0
2024-02-23 10:15:00-06:00,30.647874493927123,60.000368421052634,-1.0,238.5240971659919,7312.372429149797,18.082327935222672,7312.3501902834005,364.58380566801617,20.612793522267204,7514.981813765182,60.000368421052634,0.0
2024-02-23 10:20:00-06:00,30.687308943089434,60.0025243902439,-1.0,238.5686382113821,7323.301154471545,18.28319512195122,7323.278463414635,361.9934959349593,20.801219512195125,7529.749776422765,60.0025243902439,0.0
2024-02-23 10:25:00-06:00,31.46970124481328,59.97965560165975,-1.0,238.68537759336098,7513.362576763486,18.92669294605809,7513.338867219916,362.0060165975104,21.33390041493776,7722.993331950207,59.97965560165975,0.0
2024-02-23 10:30:00-06:00,31.87060569105691,59.98980487804878,-1.0,238.97757317073172,7618.386776422763,19.025073170731705,7618.3631544715445,359.87967479674796,21.78280487804878,7838.931536585366,59.98980487804878,0.0
2024-02-23 10:35:00-06:00,32.004260162601625,59.996601626016265,-1.0,239.09850406504063,7654.280325203252,18.75812601626016,7654.257443089431,358.9479674796748,21.91109756097561,7864.947963414635,59.996601626016265,0.0
2024-02-23 10:40:00-06:00,32.221384615384615,59.99602024291498,-1.0,239.1007004048583,7706.234020242915,19.719635627530366,7706.208842105263,358.33016194331987,22.10514170040486,7920.865238866397,59.99602024291498,0.0
2024-02-23 10:45:00-06:00,32.94750622406639,59.98992531120332,-1.0,239.13664730290458,7881.145,20.994464730290456,7881.075373443983,359.8576763485477,22.494149377593363,8094.599149377594,59.98992531120332,0.0
2024-02-23 10:50:00-06:00,33.01467479674797,59.99447967479675,-1.0,239.3468780487805,7904.035215447154,21.484756097560975,7903.969512195122,361.0010162601626,22.492073170731707,8119.709089430894,59.99447967479675,0.0
2024-02-23 10:55:00-06:00,33.278995951417,60.00905263157895,-1.0,239.468012145749,7971.737979757085,21.708502024291498,7971.773275303644,361.9951417004049,22.624291497975708,8189.794599190283,60.00905263157895,0.0
2024-02-23 11:00:00-06:00,33.63051867219917,60.01263070539419,-1.0,239.42690871369297,8054.501995850622,21.86169294605809,8054.472340248963,361.2358921161826,22.916514522821576,8278.351398340248,60.01263070539419,0.0
2024-02-23 11:05:00-06:00,34.23967479674796,59.99814634146341,-1.0,239.4190325203252,8199.655756097562,21.904475609756098,8199.62669105691,362.2343495934959,23.27341463414634,8430.437333333333,59.99814634146341,0.0
2024-02-23 11:10:00-06:00,34.568813765182185,59.98734412955466,-1.0,239.41903643724697,8278.772906882592,21.994599190283402,8278.743931174089,362.6674089068826,23.472874493927126,8512.838910931174,59.98734412955466,0.0
2024-02-23 11:15:00-06:00,34.61860330578512,59.973648760330576,-1.0,239.51240495867768,8294.335657024794,22.070590909090907,8294.30646694215,362.8789256198347,23.483305785123967,8521.588888429751,59.973648760330576,0.0
2024-02-23 11:20:00-06:00,34.68015447154471,60.00343902439024,-1.0,239.47676422764226,8307.565772357724,22.107048780487805,8307.720865853658,361.8439024390244,23.603943089430892,8541.068158536586,60.00343902439024,0.0
2024-02-23 11:25:00-06:00,35.49438461538461,60.0,-1.0,239.4076234817814,8500.208522267207,22.794878542510123,8500.113372469636,363.6331983805668,24.012834008097165,8731.827574898785,60.0,0.0
2024-02-23 11:30:00-06:00,35.526918699186986,59.990353658536584,-1.0,239.26090650406502,8502.757239837398,23.005422764227642,8502.726284552846,363.79715447154473,24.00650406504065,8733.473650406504,59.990353658536584,0.0
2024-02-23 11:35:00-06:00,35.82631983805668,60.002692307692314,-1.0,239.27962348178139,8574.750534412957,22.945348178137653,8574.719971659919,363.7755060728745,24.207004048582995,8805.881736842104,60.002692307692314,0.0
2024-02-23 11:40:00-06:00,35.83494628099174,59.988487603305785,-1.0,239.2551611570248,8576.397962809917,23.07919834710744,8576.367082644629,363.17830578512394,24.25822314049587,8809.997971074381,59.988487603305785,0.0
2024-02-23 11:45:00-06:00,35.8005,59.99593089430894,-1.0,240.57977642276424,8615.591963414634,23.203926829268294,8615.593491869919,362.7871951219512,24.374024390243903,8842.630451219513,60.09023983739838,0.943089430894309
2024-02-23 11:50:00-06:00,35.77508502024291,59.99417408906883,-1.0,240.96984615384616,8623.614441295547,23.113368421052634,8623.583668016196,363.2208502024292,24.37591093117409,8853.84844534413,60.09417408906883,1.0
2024-02-23 11:55:00-06:00,35.999105263157894,59.991,-1.0,241.1805020242915,8685.374040485829,23.38057085020243,8685.342781376517,363.1635627530364,24.557085020242916,8918.234740890688,59.9995020242915,0.08502024291497975
2024-02-23 12:00:00-06:00,35.77092276422765,60.008455284552845,-1.0,241.1605,8629.549418699187,23.262191056910567,8629.474926829267,361.74329268292684,24.461869918699186,8848.946979674796,60.008455284552845,0.0
2024-02-23 12:05:00-06:00,35.823756097560974,59.99466260162602,-1.0,241.338418699187,8648.506024390243,23.007447154471546,8648.475605691056,361.48252032520327,24.53772357723577,8869.980947154472,59.99466260162602,0.0
