datetimestamp,AphA,Hz_mod,PF,PhVphA,VA,VAr,W,DCV,DCA,Infected
2/23/2024 6:00,0,59.98,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:00,0,59.98,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:00,0,59.98,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:00,0,59.98,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:00,0,59.98,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:00,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.98,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:00,0,59.98,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:00,0,59.98,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:00,0,59.98,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:00,0,59.97,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:00,0,59.97,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:00,0,59.97,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:00,0,59.97,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:00,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:00,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,60,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:01,0,60,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:01,0,60.01,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:01,0,60.01,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:01,0,60.01,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:01,0,60.01,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:01,0,60.01,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:01,0,60.01,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:01,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,60.007,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,59.995,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:01,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:01,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:01,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:01,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:02,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:02,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:02,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:02,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:02,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:02,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:02,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,59.997,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,60.01,1,0,0,0,0,1.45,0,0
2/23/2024 6:02,0,60.01,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:02,0,60.01,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:02,0,60.01,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:02,0,60.01,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:02,0,60.01,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:02,0,60.01,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:02,0,60.01,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:02,0,60.01,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:02,0,60.01,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:02,0,60.02,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,60.02,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,60.02,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,60.02,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,60.02,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,60.02,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,60.013,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:02,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,60.01,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,60,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:03,0,60,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:03,0,60,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:03,0,60,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:03,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:03,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:03,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:03,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:03,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:03,0,59.97,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:03,0,59.97,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:04,0,59.97,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:04,0,59.97,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:04,0,59.97,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:04,0,59.965,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:04,0,59.96,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:04,0,59.96,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:04,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.977,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.98,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:04,0,59.98,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:04,0,59.98,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:04,0,59.98,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:04,0,59.98,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:04,0,59.98,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:04,0,59.98,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:04,0,59.98,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:04,0,59.98,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:04,0,59.98,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:04,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:04,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:05,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:05,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:05,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:05,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:05,0,59.987,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:05,0,59.98,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:05,0,59.98,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:05,0,59.98,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:05,0,59.98,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:05,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.97,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.983,1,0,0,0,0,2.9,0,0
2/23/2024 6:05,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,59.98,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,59.993,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:06,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:07,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:07,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:07,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:07,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:07,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:07,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:07,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:07,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:07,0,59.99,1,0,0,0,0,327.675,655.35,0
2/23/2024 6:07,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,59.99,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:07,0,60,1,0,0,0,0,2.9,0,0
2/23/2024 6:08,0,60,1,0,0,0,0,2.9,0,0
